model,sample_id,level,sigma,token_flip_frac
llamagen,n07716358/ILSVRC2012_val_00016062,mid,0.2,0.87890625
llamagen,n07716358/ILSVRC2012_val_00016062,high,0.5,0.96484375
llamagen,n07716358/ILSVRC2012_val_00022784,low,0.1,0.8046875
llamagen,n07716358/ILSVRC2012_val_00022784,mid,0.2,0.91796875
llamagen,n07716358/ILSVRC2012_val_00022784,high,0.5,0.96875
llamagen,n07716358/ILSVRC2012_val_00033681,low,0.1,0.671875
llamagen,n07716358/ILSVRC2012_val_00033681,mid,0.2,0.875
llamagen,n07716358/ILSVRC2012_val_00033681,high,0.5,0.9765625
llamagen,n07716358/ILSVRC2012_val_00041474,low,0.1,0.8046875
llamagen,n07716358/ILSVRC2012_val_00041474,mid,0.2,0.91015625
llamagen,n07716358/ILSVRC2012_val_00041474,high,0.5,0.9765625
llamagen,n07716906/ILSVRC2012_val_00000886,low,0.1,0.91015625
llamagen,n07716906/ILSVRC2012_val_00000886,mid,0.2,0.9609375
llamagen,n07716906/ILSVRC2012_val_00000886,high,0.5,0.98828125
llamagen,n07716906/ILSVRC2012_val_00013305,low,0.1,0.95703125
llamagen,n07716906/ILSVRC2012_val_00013305,mid,0.2,0.984375
llamagen,n07716906/ILSVRC2012_val_00013305,high,0.5,0.99609375
llamagen,n07716906/ILSVRC2012_val_00018457,low,0.1,0.9609375
llamagen,n07716906/ILSVRC2012_val_00018457,mid,0.2,0.984375
llamagen,n07716906/ILSVRC2012_val_00018457,high,0.5,1.0
llamagen,n07716906/ILSVRC2012_val_00025707,low,0.1,0.703125
llamagen,n07716906/ILSVRC2012_val_00025707,mid,0.2,0.8359375
llamagen,n07716906/ILSVRC2012_val_00025707,high,0.5,0.9765625
llamagen,n07716906/ILSVRC2012_val_00032542,low,0.1,0.89453125
llamagen,n07716906/ILSVRC2012_val_00032542,mid,0.2,0.94140625
llamagen,n07716906/ILSVRC2012_val_00032542,high,0.5,0.984375
llamagen,n07716906/ILSVRC2012_val_00038315,low,0.1,0.8671875
llamagen,n07716906/ILSVRC2012_val_00038315,mid,0.2,0.97265625
llamagen,n07716906/ILSVRC2012_val_00038315,high,0.5,0.99609375
llamagen,n07716906/ILSVRC2012_val_00047441,low,0.1,0.85546875
llamagen,n07716906/ILSVRC2012_val_00047441,mid,0.2,0.9375
llamagen,n07716906/ILSVRC2012_val_00047441,high,0.5,0.9921875
llamagen,n07717410/ILSVRC2012_val_00015486,low,0.1,0.76953125
llamagen,n07717410/ILSVRC2012_val_00015486,mid,0.2,0.8984375
llamagen,n07717410/ILSVRC2012_val_00015486,high,0.5,0.98046875
llamagen,n07717410/ILSVRC2012_val_00020078,low,0.1,0.76953125
llamagen,n07717410/ILSVRC2012_val_00020078,mid,0.2,0.92578125
llamagen,n07717410/ILSVRC2012_val_00020078,high,0.5,0.9765625
llamagen,n07717410/ILSVRC2012_val_00027302,low,0.1,0.6875
llamagen,n07717410/ILSVRC2012_val_00027302,mid,0.2,0.80078125
llamagen,n07717410/ILSVRC2012_val_00027302,high,0.5,0.96875
llamagen,n07717410/ILSVRC2012_val_00031900,low,0.1,0.70703125
llamagen,n07717410/ILSVRC2012_val_00031900,mid,0.2,0.83984375
llamagen,n07717410/ILSVRC2012_val_00031900,high,0.5,0.95703125
llamagen,n07717410/ILSVRC2012_val_00041454,low,0.1,0.78515625
llamagen,n07717410/ILSVRC2012_val_00041454,mid,0.2,0.91015625
llamagen,n07717410/ILSVRC2012_val_00041454,high,0.5,0.98046875
llamagen,n07717410/ILSVRC2012_val_00044960,low,0.1,0.78125
llamagen,n07717410/ILSVRC2012_val_00044960,mid,0.2,0.85546875
llamagen,n07717410/ILSVRC2012_val_00044960,high,0.5,0.94921875
llamagen,n07717556/ILSVRC2012_val_00012599,low,0.1,0.91015625
llamagen,n07717556/ILSVRC2012_val_00012599,mid,0.2,0.9609375
llamagen,n07717556/ILSVRC2012_val_00012599,high,0.5,0.98828125
llamagen,n07717556/ILSVRC2012_val_00020363,low,0.1,0.91015625
llamagen,n07717556/ILSVRC2012_val_00020363,mid,0.2,0.9765625
llamagen,n07717556/ILSVRC2012_val_00020363,high,0.5,1.0
llamagen,n07717556/ILSVRC2012_val_00029151,low,0.1,0.9453125
llamagen,n07717556/ILSVRC2012_val_00029151,mid,0.2,0.98046875
llamagen,n07717556/ILSVRC2012_val_00029151,high,0.5,1.0
llamagen,n07717556/ILSVRC2012_val_00035002,low,0.1,0.921875
llamagen,n07717556/ILSVRC2012_val_00035002,mid,0.2,0.9609375
llamagen,n07717556/ILSVRC2012_val_00035002,high,0.5,0.99609375
llamagen,n07717556/ILSVRC2012_val_00042937,low,0.1,0.90234375
llamagen,n07717556/ILSVRC2012_val_00042937,mid,0.2,0.9765625
llamagen,n07717556/ILSVRC2012_val_00042937,high,0.5,0.99609375
llamagen,n07718472/ILSVRC2012_val_00001392,low,0.1,0.62890625
llamagen,n07718472/ILSVRC2012_val_00001392,mid,0.2,0.8046875
llamagen,n07718472/ILSVRC2012_val_00001392,high,0.5,0.94140625
llamagen,n07718472/ILSVRC2012_val_00010188,low,0.1,0.6015625
llamagen,n07718472/ILSVRC2012_val_00010188,mid,0.2,0.75
llamagen,n07718472/ILSVRC2012_val_00010188,high,0.5,0.9375
llamagen,n07718472/ILSVRC2012_val_00018495,low,0.1,0.734375
llamagen,n07718472/ILSVRC2012_val_00018495,mid,0.2,0.87109375
llamagen,n07718472/ILSVRC2012_val_00018495,high,0.5,0.96875
llamagen,n07718472/ILSVRC2012_val_00025124,low,0.1,0.72265625
llamagen,n07718472/ILSVRC2012_val_00025124,mid,0.2,0.87890625
llamagen,n07718472/ILSVRC2012_val_00025124,high,0.5,0.98046875
llamagen,n07718472/ILSVRC2012_val_00030457,low,0.1,0.953125
llamagen,n07718472/ILSVRC2012_val_00030457,mid,0.2,0.98828125
llamagen,n07718472/ILSVRC2012_val_00030457,high,0.5,1.0
llamagen,n07718472/ILSVRC2012_val_00042061,low,0.1,0.7421875
llamagen,n07718472/ILSVRC2012_val_00042061,mid,0.2,0.87109375
llamagen,n07718472/ILSVRC2012_val_00042061,high,0.5,0.97265625
llamagen,n07718472/ILSVRC2012_val_00047851,low,0.1,0.7890625
llamagen,n07718472/ILSVRC2012_val_00047851,mid,0.2,0.8828125
llamagen,n07718472/ILSVRC2012_val_00047851,high,0.5,0.97265625
llamagen,n07718747/ILSVRC2012_val_00004836,low,0.1,0.79296875
llamagen,n07718747/ILSVRC2012_val_00004836,mid,0.2,0.94140625
llamagen,n07718747/ILSVRC2012_val_00004836,high,0.5,0.99609375
llamagen,n07718747/ILSVRC2012_val_00010628,low,0.1,0.6484375
llamagen,n07718747/ILSVRC2012_val_00010628,mid,0.2,0.86328125
llamagen,n07718747/ILSVRC2012_val_00010628,high,0.5,0.9609375
llamagen,n07718747/ILSVRC2012_val_00025282,low,0.1,0.80859375
llamagen,n07718747/ILSVRC2012_val_00025282,mid,0.2,0.9140625
llamagen,n07718747/ILSVRC2012_val_00025282,high,0.5,0.9921875
llamagen,n07718747/ILSVRC2012_val_00034366,low,0.1,0.66015625
llamagen,n07718747/ILSVRC2012_val_00034366,mid,0.2,0.83984375
llamagen,n07718747/ILSVRC2012_val_00034366,high,0.5,0.95703125
llamagen,n07718747/ILSVRC2012_val_00039289,low,0.1,0.7734375
llamagen,n07718747/ILSVRC2012_val_00039289,mid,0.2,0.8984375
llamagen,n07718747/ILSVRC2012_val_00039289,high,0.5,0.98046875
llamagen,n07718747/ILSVRC2012_val_00045187,low,0.1,0.796875
llamagen,n07718747/ILSVRC2012_val_00045187,mid,0.2,0.89453125
llamagen,n07718747/ILSVRC2012_val_00045187,high,0.5,0.9609375
llamagen,n07720875/ILSVRC2012_val_00003536,low,0.1,0.88671875
llamagen,n07720875/ILSVRC2012_val_00003536,mid,0.2,0.95703125
llamagen,n07720875/ILSVRC2012_val_00003536,high,0.5,0.984375
llamagen,n07720875/ILSVRC2012_val_00015907,low,0.1,0.7890625
llamagen,n07720875/ILSVRC2012_val_00015907,mid,0.2,0.8828125
llamagen,n07720875/ILSVRC2012_val_00015907,high,0.5,0.984375
llamagen,n07720875/ILSVRC2012_val_00024700,low,0.1,0.77734375
llamagen,n07720875/ILSVRC2012_val_00024700,mid,0.2,0.90625
llamagen,n07720875/ILSVRC2012_val_00024700,high,0.5,0.97265625
llamagen,n07720875/ILSVRC2012_val_00031647,low,0.1,0.7734375
llamagen,n07720875/ILSVRC2012_val_00031647,mid,0.2,0.87890625
llamagen,n07720875/ILSVRC2012_val_00031647,high,0.5,0.96875
llamagen,n07720875/ILSVRC2012_val_00038523,low,0.1,0.88671875
llamagen,n07720875/ILSVRC2012_val_00038523,mid,0.2,0.9453125
llamagen,n07720875/ILSVRC2012_val_00038523,high,0.5,0.98828125
llamagen,n07720875/ILSVRC2012_val_00047797,low,0.1,0.87109375
llamagen,n07720875/ILSVRC2012_val_00047797,mid,0.2,0.9375
llamagen,n07720875/ILSVRC2012_val_00047797,high,0.5,0.984375
llamagen,n07730033/ILSVRC2012_val_00002742,low,0.1,0.859375
llamagen,n07730033/ILSVRC2012_val_00002742,mid,0.2,0.953125
llamagen,n07730033/ILSVRC2012_val_00002742,high,0.5,0.99609375
llamagen,n07730033/ILSVRC2012_val_00005646,low,0.1,0.68359375
llamagen,n07730033/ILSVRC2012_val_00005646,mid,0.2,0.86328125
llamagen,n07730033/ILSVRC2012_val_00005646,high,0.5,0.96875
llamagen,n07730033/ILSVRC2012_val_00013169,low,0.1,0.7578125
llamagen,n07730033/ILSVRC2012_val_00013169,mid,0.2,0.88671875
llamagen,n07730033/ILSVRC2012_val_00013169,high,0.5,0.953125
llamagen,n07730033/ILSVRC2012_val_00026851,low,0.1,0.80078125
llamagen,n07730033/ILSVRC2012_val_00026851,mid,0.2,0.88671875
llamagen,n07730033/ILSVRC2012_val_00026851,high,0.5,0.96875
llamagen,n07730033/ILSVRC2012_val_00039071,low,0.1,0.74609375
llamagen,n07730033/ILSVRC2012_val_00039071,mid,0.2,0.8984375
llamagen,n07730033/ILSVRC2012_val_00039071,high,0.5,0.984375
llamagen,n07730033/ILSVRC2012_val_00043433,low,0.1,0.58203125
llamagen,n07730033/ILSVRC2012_val_00043433,mid,0.2,0.765625
llamagen,n07730033/ILSVRC2012_val_00043433,high,0.5,0.95703125
llamagen,n07734744/ILSVRC2012_val_00002490,low,0.1,0.609375
llamagen,n07734744/ILSVRC2012_val_00002490,mid,0.2,0.81640625
llamagen,n07734744/ILSVRC2012_val_00002490,high,0.5,0.953125
llamagen,n07734744/ILSVRC2012_val_00009394,low,0.1,0.7109375
llamagen,n07734744/ILSVRC2012_val_00009394,mid,0.2,0.87109375
llamagen,n07734744/ILSVRC2012_val_00009394,high,0.5,0.9609375
llamagen,n07734744/ILSVRC2012_val_00013647,low,0.1,0.7265625
llamagen,n07734744/ILSVRC2012_val_00013647,mid,0.2,0.87109375
llamagen,n07734744/ILSVRC2012_val_00013647,high,0.5,0.9609375
llamagen,n07734744/ILSVRC2012_val_00022068,low,0.1,0.828125
llamagen,n07734744/ILSVRC2012_val_00022068,mid,0.2,0.91015625
llamagen,n07734744/ILSVRC2012_val_00022068,high,0.5,0.98828125
llamagen,n07734744/ILSVRC2012_val_00028621,low,0.1,0.78125
llamagen,n07734744/ILSVRC2012_val_00028621,mid,0.2,0.9296875
llamagen,n07734744/ILSVRC2012_val_00028621,high,0.5,0.98828125
llamagen,n07734744/ILSVRC2012_val_00038698,low,0.1,0.55859375
llamagen,n07734744/ILSVRC2012_val_00038698,mid,0.2,0.85546875
llamagen,n07734744/ILSVRC2012_val_00038698,high,0.5,0.9453125
llamagen,n07734744/ILSVRC2012_val_00044938,low,0.1,0.734375
llamagen,n07734744/ILSVRC2012_val_00044938,mid,0.2,0.87890625
llamagen,n07734744/ILSVRC2012_val_00044938,high,0.5,0.98828125
llamagen,n07742313/ILSVRC2012_val_00005747,low,0.1,0.82421875
llamagen,n07742313/ILSVRC2012_val_00005747,mid,0.2,0.953125
llamagen,n07742313/ILSVRC2012_val_00005747,high,0.5,0.9921875
llamagen,n07742313/ILSVRC2012_val_00012279,low,0.1,0.94921875
llamagen,n07742313/ILSVRC2012_val_00012279,mid,0.2,0.984375
llamagen,n07742313/ILSVRC2012_val_00012279,high,0.5,1.0
llamagen,n07742313/ILSVRC2012_val_00023948,low,0.1,0.93359375
llamagen,n07742313/ILSVRC2012_val_00023948,mid,0.2,0.9609375
llamagen,n07742313/ILSVRC2012_val_00023948,high,0.5,0.984375
llamagen,n07742313/ILSVRC2012_val_00034491,low,0.1,0.8359375
llamagen,n07742313/ILSVRC2012_val_00034491,mid,0.2,0.91015625
llamagen,n07742313/ILSVRC2012_val_00034491,high,0.5,0.984375
llamagen,n07742313/ILSVRC2012_val_00037416,low,0.1,0.76953125
llamagen,n07742313/ILSVRC2012_val_00037416,mid,0.2,0.8828125
llamagen,n07742313/ILSVRC2012_val_00037416,high,0.5,0.96875
llamagen,n07742313/ILSVRC2012_val_00045087,low,0.1,0.96484375
llamagen,n07742313/ILSVRC2012_val_00045087,mid,0.2,0.97265625
llamagen,n07742313/ILSVRC2012_val_00045087,high,0.5,0.99609375
llamagen,n07745940/ILSVRC2012_val_00001735,low,0.1,0.69921875
llamagen,n07745940/ILSVRC2012_val_00001735,mid,0.2,0.8125
llamagen,n07745940/ILSVRC2012_val_00001735,high,0.5,0.953125
llamagen,n07745940/ILSVRC2012_val_00010616,low,0.1,0.83203125
llamagen,n07745940/ILSVRC2012_val_00010616,mid,0.2,0.91015625
llamagen,n07745940/ILSVRC2012_val_00010616,high,0.5,0.97265625
llamagen,n07745940/ILSVRC2012_val_00013499,low,0.1,0.91015625
llamagen,n07745940/ILSVRC2012_val_00013499,mid,0.2,0.97265625
llamagen,n07745940/ILSVRC2012_val_00013499,high,0.5,0.9921875
llamagen,n07745940/ILSVRC2012_val_00023512,low,0.1,0.765625
llamagen,n07745940/ILSVRC2012_val_00023512,mid,0.2,0.87109375
llamagen,n07745940/ILSVRC2012_val_00023512,high,0.5,0.9765625
llamagen,n07745940/ILSVRC2012_val_00032411,low,0.1,0.671875
llamagen,n07745940/ILSVRC2012_val_00032411,mid,0.2,0.8359375
llamagen,n07745940/ILSVRC2012_val_00032411,high,0.5,0.9453125
llamagen,n07745940/ILSVRC2012_val_00042197,low,0.1,0.859375
llamagen,n07745940/ILSVRC2012_val_00042197,mid,0.2,0.9140625
llamagen,n07745940/ILSVRC2012_val_00042197,high,0.5,0.97265625
llamagen,n07745940/ILSVRC2012_val_00048023,low,0.1,0.59375
llamagen,n07745940/ILSVRC2012_val_00048023,mid,0.2,0.796875
llamagen,n07745940/ILSVRC2012_val_00048023,high,0.5,0.9453125
llamagen,n07747607/ILSVRC2012_val_00006302,low,0.1,0.97265625
llamagen,n07747607/ILSVRC2012_val_00006302,mid,0.2,0.98828125
llamagen,n07747607/ILSVRC2012_val_00006302,high,0.5,0.99609375
llamagen,n07747607/ILSVRC2012_val_00017016,low,0.1,0.765625
llamagen,n07747607/ILSVRC2012_val_00017016,mid,0.2,0.921875
llamagen,n07747607/ILSVRC2012_val_00017016,high,0.5,0.98046875
llamagen,n07747607/ILSVRC2012_val_00021465,low,0.1,0.84375
llamagen,n07747607/ILSVRC2012_val_00021465,mid,0.2,0.94140625
llamagen,n07747607/ILSVRC2012_val_00021465,high,0.5,0.98046875
llamagen,n07747607/ILSVRC2012_val_00027520,low,0.1,0.90234375
llamagen,n07747607/ILSVRC2012_val_00027520,mid,0.2,0.96484375
llamagen,n07747607/ILSVRC2012_val_00027520,high,0.5,0.99609375
llamagen,n07747607/ILSVRC2012_val_00034677,low,0.1,0.90625
llamagen,n07747607/ILSVRC2012_val_00034677,mid,0.2,0.97265625
llamagen,n07747607/ILSVRC2012_val_00034677,high,0.5,0.98828125
llamagen,n07747607/ILSVRC2012_val_00045114,low,0.1,0.81640625
llamagen,n07747607/ILSVRC2012_val_00045114,mid,0.2,0.90234375
llamagen,n07747607/ILSVRC2012_val_00045114,high,0.5,0.98828125
llamagen,n07749582/ILSVRC2012_val_00002098,low,0.1,0.90625
llamagen,n07749582/ILSVRC2012_val_00002098,mid,0.2,0.9765625
llamagen,n07749582/ILSVRC2012_val_00002098,high,0.5,1.0
llamagen,n07749582/ILSVRC2012_val_00017842,low,0.1,0.83984375
llamagen,n07749582/ILSVRC2012_val_00017842,mid,0.2,0.93359375
llamagen,n07749582/ILSVRC2012_val_00017842,high,0.5,0.99609375
llamagen,n07749582/ILSVRC2012_val_00020573,low,0.1,0.7421875
llamagen,n07749582/ILSVRC2012_val_00020573,mid,0.2,0.859375
llamagen,n07749582/ILSVRC2012_val_00020573,high,0.5,0.953125
llamagen,n07749582/ILSVRC2012_val_00027944,low,0.1,0.80859375
llamagen,n07749582/ILSVRC2012_val_00027944,mid,0.2,0.9140625
llamagen,n07749582/ILSVRC2012_val_00027944,high,0.5,0.984375
llamagen,n07749582/ILSVRC2012_val_00035996,low,0.1,0.890625
llamagen,n07749582/ILSVRC2012_val_00035996,mid,0.2,0.96484375
llamagen,n07749582/ILSVRC2012_val_00035996,high,0.5,0.984375
llamagen,n07749582/ILSVRC2012_val_00045149,low,0.1,0.9140625
llamagen,n07749582/ILSVRC2012_val_00045149,mid,0.2,0.98046875
llamagen,n07749582/ILSVRC2012_val_00045149,high,0.5,0.99609375
llamagen,n07753113/ILSVRC2012_val_00008180,low,0.1,0.74609375
llamagen,n07753113/ILSVRC2012_val_00008180,mid,0.2,0.90234375
llamagen,n07753113/ILSVRC2012_val_00008180,high,0.5,0.96875
llamagen,n07753113/ILSVRC2012_val_00012934,low,0.1,0.78515625
llamagen,n07753113/ILSVRC2012_val_00012934,mid,0.2,0.90625
llamagen,n07753113/ILSVRC2012_val_00012934,high,0.5,0.9765625
llamagen,n07753113/ILSVRC2012_val_00019372,low,0.1,0.66796875
llamagen,n07753113/ILSVRC2012_val_00019372,mid,0.2,0.86328125
llamagen,n07753113/ILSVRC2012_val_00019372,high,0.5,0.96875
llamagen,n07753113/ILSVRC2012_val_00025158,low,0.1,0.7890625
llamagen,n07753113/ILSVRC2012_val_00025158,mid,0.2,0.90234375
llamagen,n07753113/ILSVRC2012_val_00025158,high,0.5,0.9765625
llamagen,n07753113/ILSVRC2012_val_00033680,low,0.1,0.8828125
llamagen,n07753113/ILSVRC2012_val_00033680,mid,0.2,0.94921875
llamagen,n07753113/ILSVRC2012_val_00033680,high,0.5,0.9921875
llamagen,n07753113/ILSVRC2012_val_00038857,low,0.1,0.8828125
llamagen,n07753113/ILSVRC2012_val_00038857,mid,0.2,0.9296875
llamagen,n07753113/ILSVRC2012_val_00038857,high,0.5,0.98046875
llamagen,n07753275/ILSVRC2012_val_00003309,low,0.1,0.83984375
llamagen,n07753275/ILSVRC2012_val_00003309,mid,0.2,0.953125
llamagen,n07753275/ILSVRC2012_val_00003309,high,0.5,0.9921875
llamagen,n07753275/ILSVRC2012_val_00009015,low,0.1,0.74609375
llamagen,n07753275/ILSVRC2012_val_00009015,mid,0.2,0.8828125
llamagen,n07753275/ILSVRC2012_val_00009015,high,0.5,0.953125
llamagen,n07753275/ILSVRC2012_val_00014851,low,0.1,0.7265625
llamagen,n07753275/ILSVRC2012_val_00014851,mid,0.2,0.921875
llamagen,n07753275/ILSVRC2012_val_00014851,high,0.5,0.98828125
llamagen,n07753275/ILSVRC2012_val_00023957,low,0.1,0.78515625
llamagen,n07753275/ILSVRC2012_val_00023957,mid,0.2,0.91796875
llamagen,n07753275/ILSVRC2012_val_00023957,high,0.5,0.98828125
llamagen,n07753275/ILSVRC2012_val_00031427,low,0.1,0.7265625
llamagen,n07753275/ILSVRC2012_val_00031427,mid,0.2,0.91015625
llamagen,n07753275/ILSVRC2012_val_00031427,high,0.5,0.98046875
llamagen,n07753275/ILSVRC2012_val_00039617,low,0.1,0.80078125
llamagen,n07753275/ILSVRC2012_val_00039617,mid,0.2,0.921875
llamagen,n07753275/ILSVRC2012_val_00039617,high,0.5,0.9765625
llamagen,n07753275/ILSVRC2012_val_00047966,low,0.1,0.6328125
llamagen,n07753275/ILSVRC2012_val_00047966,mid,0.2,0.81640625
llamagen,n07753275/ILSVRC2012_val_00047966,high,0.5,0.96875
llamagen,n07753592/ILSVRC2012_val_00005177,low,0.1,0.74609375
llamagen,n07753592/ILSVRC2012_val_00005177,mid,0.2,0.9140625
llamagen,n07753592/ILSVRC2012_val_00005177,high,0.5,0.98046875
llamagen,n07753592/ILSVRC2012_val_00015209,low,0.1,0.91796875
llamagen,n07753592/ILSVRC2012_val_00015209,mid,0.2,0.98046875
llamagen,n07753592/ILSVRC2012_val_00015209,high,0.5,0.99609375
llamagen,n07753592/ILSVRC2012_val_00022037,low,0.1,0.6875
llamagen,n07753592/ILSVRC2012_val_00022037,mid,0.2,0.8515625
llamagen,n07753592/ILSVRC2012_val_00022037,high,0.5,0.96484375
llamagen,n07753592/ILSVRC2012_val_00029906,low,0.1,0.859375
llamagen,n07753592/ILSVRC2012_val_00029906,mid,0.2,0.92578125
llamagen,n07753592/ILSVRC2012_val_00029906,high,0.5,0.984375
llamagen,n07753592/ILSVRC2012_val_00039341,low,0.1,0.69921875
llamagen,n07753592/ILSVRC2012_val_00039341,mid,0.2,0.84765625
llamagen,n07753592/ILSVRC2012_val_00039341,high,0.5,0.96484375
llamagen,n07753592/ILSVRC2012_val_00047828,low,0.1,0.81640625
llamagen,n07753592/ILSVRC2012_val_00047828,mid,0.2,0.89453125
llamagen,n07753592/ILSVRC2012_val_00047828,high,0.5,0.9765625
llamagen,n07754684/ILSVRC2012_val_00007797,low,0.1,0.7578125
llamagen,n07754684/ILSVRC2012_val_00007797,mid,0.2,0.9140625
llamagen,n07754684/ILSVRC2012_val_00007797,high,0.5,0.98828125
llamagen,n07754684/ILSVRC2012_val_00018380,low,0.1,0.69921875
llamagen,n07754684/ILSVRC2012_val_00018380,mid,0.2,0.87109375
llamagen,n07754684/ILSVRC2012_val_00018380,high,0.5,0.98046875
llamagen,n07754684/ILSVRC2012_val_00026410,low,0.1,0.640625
llamagen,n07754684/ILSVRC2012_val_00026410,mid,0.2,0.8828125
llamagen,n07754684/ILSVRC2012_val_00026410,high,0.5,0.98046875
llamagen,n07754684/ILSVRC2012_val_00034787,low,0.1,0.87109375
llamagen,n07754684/ILSVRC2012_val_00034787,mid,0.2,0.9453125
llamagen,n07754684/ILSVRC2012_val_00034787,high,0.5,0.98828125
llamagen,n07754684/ILSVRC2012_val_00039584,low,0.1,0.80859375
llamagen,n07754684/ILSVRC2012_val_00039584,mid,0.2,0.9296875
llamagen,n07754684/ILSVRC2012_val_00039584,high,0.5,0.97265625
llamagen,n07754684/ILSVRC2012_val_00049592,low,0.1,0.40234375
llamagen,n07754684/ILSVRC2012_val_00049592,mid,0.2,0.67578125
llamagen,n07754684/ILSVRC2012_val_00049592,high,0.5,0.921875
llamagen,n07760859/ILSVRC2012_val_00004213,low,0.1,0.8359375
llamagen,n07760859/ILSVRC2012_val_00004213,mid,0.2,0.9375
llamagen,n07760859/ILSVRC2012_val_00004213,high,0.5,0.98828125
llamagen,n07760859/ILSVRC2012_val_00010815,low,0.1,0.89453125
llamagen,n07760859/ILSVRC2012_val_00010815,mid,0.2,0.9609375
llamagen,n07760859/ILSVRC2012_val_00010815,high,0.5,0.99609375
llamagen,n07760859/ILSVRC2012_val_00012103,low,0.1,0.90234375
llamagen,n07760859/ILSVRC2012_val_00012103,mid,0.2,0.953125
llamagen,n07760859/ILSVRC2012_val_00012103,high,0.5,0.9921875
llamagen,n07760859/ILSVRC2012_val_00025008,low,0.1,0.83984375
llamagen,n07760859/ILSVRC2012_val_00025008,mid,0.2,0.9296875
llamagen,n07760859/ILSVRC2012_val_00025008,high,0.5,0.98828125
llamagen,n07760859/ILSVRC2012_val_00032941,low,0.1,0.703125
llamagen,n07760859/ILSVRC2012_val_00032941,mid,0.2,0.84765625
llamagen,n07760859/ILSVRC2012_val_00032941,high,0.5,0.97265625
llamagen,n07760859/ILSVRC2012_val_00040649,low,0.1,0.93359375
llamagen,n07760859/ILSVRC2012_val_00040649,mid,0.2,0.97265625
llamagen,n07760859/ILSVRC2012_val_00040649,high,0.5,0.98828125
llamagen,n07768694/ILSVRC2012_val_00003893,low,0.1,0.85546875
llamagen,n07768694/ILSVRC2012_val_00003893,mid,0.2,0.9453125
llamagen,n07768694/ILSVRC2012_val_00003893,high,0.5,0.98828125
llamagen,n07768694/ILSVRC2012_val_00009463,low,0.1,0.74609375
llamagen,n07768694/ILSVRC2012_val_00009463,mid,0.2,0.85546875
llamagen,n07768694/ILSVRC2012_val_00009463,high,0.5,0.95703125
llamagen,n07768694/ILSVRC2012_val_00012753,low,0.1,0.84375
llamagen,n07768694/ILSVRC2012_val_00012753,mid,0.2,0.9609375
llamagen,n07768694/ILSVRC2012_val_00012753,high,0.5,0.98828125
llamagen,n07768694/ILSVRC2012_val_00021310,low,0.1,0.67578125
llamagen,n07768694/ILSVRC2012_val_00021310,mid,0.2,0.80078125
llamagen,n07768694/ILSVRC2012_val_00021310,high,0.5,0.9296875
llamagen,n07768694/ILSVRC2012_val_00029499,low,0.1,0.7578125
llamagen,n07768694/ILSVRC2012_val_00029499,mid,0.2,0.890625
llamagen,n07768694/ILSVRC2012_val_00029499,high,0.5,0.97265625
llamagen,n07768694/ILSVRC2012_val_00040282,low,0.1,0.83203125
llamagen,n07768694/ILSVRC2012_val_00040282,mid,0.2,0.9453125
llamagen,n07768694/ILSVRC2012_val_00040282,high,0.5,0.984375
llamagen,n07802026/ILSVRC2012_val_00002184,low,0.1,0.74609375
llamagen,n07802026/ILSVRC2012_val_00002184,mid,0.2,0.93359375
llamagen,n07802026/ILSVRC2012_val_00002184,high,0.5,0.984375
llamagen,n07802026/ILSVRC2012_val_00005341,low,0.1,0.71484375
llamagen,n07802026/ILSVRC2012_val_00005341,mid,0.2,0.91015625
llamagen,n07802026/ILSVRC2012_val_00005341,high,0.5,0.97265625
llamagen,n07802026/ILSVRC2012_val_00008745,low,0.1,0.69921875
llamagen,n07802026/ILSVRC2012_val_00008745,mid,0.2,0.8671875
llamagen,n07802026/ILSVRC2012_val_00008745,high,0.5,0.9609375
llamagen,n07802026/ILSVRC2012_val_00017729,low,0.1,0.828125
